"ID"	"Gender"	"Age"	"Org_type"	"Role"	"info_work"	"info_org"	"info_vision"	"info_change"	"info_intracomm"	"info_mgmttrust"	"info_mgmttocow"	"info_cowtomgmt"	"org_openmind"	"org_intracommtrust"	"org_participation"	"org_gossip"	"org_discuss_mediaimage"	"org_discuss_news"	"org_discuss_meetings"	"org_email"	"org_discuss_socmedia"	"org_discuss_consumer"	"cow_com_dialogue"	"cow_com_criticism"	"cow_com_feedback"	"cow_com_checkinfo"	"cow_com_speakwell"	"rarversioncow_com_responsibility"	"extcomm"	"femcomm_performance"	"femcomm_mgmt"	"femcomm_opportunity"	"femcomm_support"	"femcomm_barriers"	"publicimage_competence"	"publicImage_responsibility"	"publicImage_openess"	"publicImage_efficiency"	"publicImage_credibility"	"publicImage_visibility"	"stakeholderimage_competence"	"stakeholderimage_responsibility"	"stakeholmderimage_openess"	"stakeholderimage_efficiency"	"stakeholderimage_credibility"	"stakeholderimage_visibility"	"mediaimage_correct"	"mediaimage_fair"	"mediaimage_nuance"	"socialmediaimage_correct"	"socialmediaimage_fair"	"socialmediaimage_nuance"	"mediaimage_feeling"	"mediaimage_workeffect"	"mediaimage_importance"	"mediaimage_reactions"	"mediaimage_fakenews"
5715	1	1959	1	2	5	5	4	5	4	5	NA	1	4	5	5	NA	5	5	4	3	4	5	5	5	5	5	5	5	5	NA	NA	NA	NA	NA	4	4	4	4	4	4	4	4	4	4	NA	4	5	5	5	NA	NA	NA	4	4	4	3	4
5716	1	1975	1	2	4	4	2	2	2	4	4	2	2	4	4	2	3	4	5	3	3	3	4	2	4	5	2	4	5	NA	NA	NA	NA	NA	2	2	4	2	4	4	2	4	2	2	4	4	2	2	2	2	2	2	2	3	4	4	5
5717	1	1982	1	2	4	4	5	5	5	5	1	1	3	4	5	NA	5	4	5	5	5	4	5	5	5	5	4	5	5	NA	NA	NA	NA	NA	4	4	4	4	5	5	5	5	5	5	5	5	2	2	2	2	2	2	2	3	4	4	5
5718	1	1981	1	2	4	4	4	4	3	3	NA	NA	2	5	5	2	4	4	4	5	1	4	5	5	3	4	3	4	NA	NA	NA	NA	NA	NA	5	4	5	3	4	5	5	5	4	4	5	5	4	2	2	NA	NA	NA	3	2	4	2	4
5719	1	1972	1	2	4	4	5	4	3	5	NA	1	4	5	4	4	3	3	4	4	2	5	5	5	4	5	5	5	4	NA	NA	NA	NA	NA	5	5	5	4	5	5	5	5	5	4	5	5	4	4	4	4	4	4	2	2	4	4	4
5720	1	1956	1	1	5	5	5	4	3	5	2	3	4	5	4	3	4	4	4	5	3	4	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	5	5	4	2	5	4	5	4	4	2	4	4	4	4	4	2	2	2	5	3	5	3	5
5721	1	1965	1	2	5	5	5	NA	4	NA	NA	NA	2	4	4	2	3	4	1	2	2	5	4	4	4	4	4	5	NA	NA	NA	NA	NA	NA	4	5	NA	2	5	5	4	5	NA	4	5	5	2	2	1	NA	NA	NA	2	2	2	3	4
5722	1	NA	1	2	2	2	5	1	2	2	4	NA	1	4	2	NA	4	4	2	2	3	4	3	3	4	4	3	5	5	NA	NA	NA	NA	NA	3	3	2	NA	NA	5	5	5	5	5	5	5	3	3	3	NA	NA	NA	3	3	5	3	NA
5723	1	1974	1	2	4	4	5	4	2	4	3	3	3	4	3	5	4	4	3	4	3	3	5	5	4	5	3	5	5	NA	NA	NA	NA	NA	5	4	3	4	3	4	5	4	4	4	4	4	4	4	3	NA	NA	NA	3	2	3	4	4
5724	1	1973	1	2	4	4	4	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	5	5	5	5	4	5	5	NA	NA	NA	NA	NA	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	3	3	3	3
5725	1	1976	1	3	5	3	4	5	2	NA	NA	NA	4	4	5	NA	5	5	5	2	5	5	5	4	4	5	4	5	5	1	1	NA	NA	NA	4	5	4	3	4	4	4	5	4	4	4	4	4	4	4	NA	NA	NA	3	3	4	3	NA
5726	1	1987	1	2	1	1	1	1	1	1	4	3	3	2	2	3	4	4	4	1	2	2	5	4	4	4	2	2	3	NA	NA	NA	NA	NA	1	2	3	1	2	3	2	2	1	2	2	3	4	3	3	3	3	3	1	3	5	4	3
5727	1	1986	1	3	5	5	3	5	NA	NA	NA	NA	4	5	5	2	4	5	5	5	5	5	3	4	4	5	5	5	5	1	1	1	1	1	5	4	4	4	4	3	4	4	4	3	4	5	4	NA	4	NA	NA	NA	3	3	4	3	5
5728	1	1961	1	2	5	5	5	4	4	3	3	3	4	4	4	4	4	4	4	4	2	4	4	4	4	4	3	3	4	NA	NA	NA	NA	NA	5	4	2	4	4	4	5	4	2	4	5	4	4	4	4	4	4	4	4	4	4	4	4
5729	1	1974	1	2	4	4	3	4	NA	NA	NA	NA	4	4	4	4	3	3	3	4	3	4	4	4	3	4	4	4	4	NA	NA	NA	NA	NA	4	3	3	2	3	4	5	4	3	2	3	4	NA	NA	NA	3	3	3	3	3	3	3	3
5730	1	1967	1	2	5	5	5	5	5	5	5	5	4	5	5	4	4	4	5	5	3	4	5	5	5	5	5	5	4	NA	NA	NA	NA	NA	5	5	5	5	5	NA	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	4
5731	1	1973	1	2	4	3	4	4	2	4	NA	NA	3	5	3	NA	4	4	4	4	4	4	4	4	4	4	2	4	5	NA	NA	NA	NA	NA	4	4	4	2	5	5	5	4	3	4	5	4	4	4	2	2	4	2	4	2	4	4	4
5732	1	1961	1	2	2	4	4	4	4	4	3	4	2	4	1	5	5	5	4	4	NA	4	5	5	4	5	5	5	5	NA	NA	NA	NA	NA	5	5	4	4	5	5	5	5	3	3	5	5	4	4	4	4	4	4	2	2	3	3	5
5733	1	1960	1	2	5	5	5	4	4	5	NA	4	4	5	5	2	4	5	5	4	4	4	5	5	5	5	5	5	3	NA	NA	NA	NA	NA	3	3	2	2	3	3	4	4	4	4	4	4	NA	NA	NA	NA	NA	NA	3	3	4	4	4
5734	1	1959	1	2	5	5	4	4	4	5	3	3	4	5	4	3	4	4	5	5	4	3	5	4	4	4	5	5	5	NA	NA	NA	NA	NA	5	5	5	4	4	4	5	5	5	4	4	4	4	4	4	NA	NA	NA	4	3	3	2	5
5735	2	1972	1	2	4	5	5	2	2	5	2	2	5	2	4	2	2	4	2	2	4	4	4	4	5	5	5	5	5	NA	NA	NA	NA	NA	4	4	2	4	4	2	4	4	4	4	4	2	4	4	4	3	3	3	4	2	4	2	4
5736	1	1994	1	2	5	4	5	5	2	5	1	1	5	5	4	4	5	4	5	3	NA	5	5	NA	3	5	5	5	5	NA	NA	NA	NA	NA	3	4	5	2	5	3	2	2	2	2	5	3	4	4	NA	NA	NA	NA	4	NA	4	1	5
5737	1	1965	1	2	5	4	3	2	4	4	2	1	2	4	4	4	5	4	5	5	4	3	4	4	5	NA	3	NA	5	NA	NA	NA	NA	NA	2	3	2	2	4	2	5	5	4	4	5	5	2	1	2	2	2	2	2	2	3	4	5
5738	1	1960	1	2	4	2	4	2	1	2	5	4	2	4	2	4	1	1	1	1	1	1	4	4	4	4	2	4	5	NA	NA	NA	NA	NA	NA	2	4	4	4	4	4	4	4	2	2	2	4	4	4	4	4	4	2	3	4	2	4
5739	2	NA	1	2	5	4	4	NA	NA	NA	NA	NA	2	4	4	4	4	4	4	3	2	3	4	4	3	5	2	3	4	NA	NA	NA	NA	NA	4	4	2	2	4	5	4	4	NA	2	NA	4	4	2	4	NA	NA	NA	3	3	3	2	1
5740	1	1973	1	2	4	4	2	3	2	3	2	1	4	4	4	3	2	2	2	4	4	5	4	4	4	4	2	4	3	NA	NA	NA	NA	NA	4	4	4	NA	4	4	5	5	4	4	5	3	4	3	4	NA	NA	NA	3	3	4	2	2
5741	1	1968	1	2	4	4	2	2	2	2	2	2	5	4	4	4	2	2	3	2	1	2	4	5	3	NA	1	3	3	NA	NA	NA	NA	NA	5	4	2	NA	2	4	5	2	4	NA	5	2	4	4	2	NA	NA	NA	2	2	2	4	4
5742	2	1952	1	1	4	4	5	4	4	5	1	3	5	5	4	4	4	4	3	5	3	5	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	5	4	5	3	4	5	5	4	4	2	2	4	2	2	2	NA	NA	NA	2	2	5	4	4
5743	2	1976	1	2	5	4	4	4	4	5	1	1	4	4	4	3	4	3	4	4	3	4	4	4	4	4	4	4	5	NA	NA	NA	NA	NA	5	5	5	5	NA	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4
5744	2	1959	1	2	5	3	3	5	4	5	NA	NA	5	5	4	NA	3	4	4	5	NA	4	5	4	5	5	5	4	4	NA	NA	NA	NA	NA	5	5	4	4	4	5	5	5	4	4	5	5	2	2	2	NA	NA	NA	2	4	4	2	3
5745	1	1978	1	2	3	3	1	2	2	2	4	2	2	4	3	3	2	4	1	2	2	1	3	3	4	3	1	3	4	NA	NA	NA	NA	NA	2	3	3	2	3	4	3	3	3	3	3	3	4	4	4	4	4	4	1	3	4	2	4
5746	1	1956	1	2	4	3	4	4	3	4	3	3	2	3	3	5	5	4	3	2	2	2	4	4	4	5	4	4	4	NA	NA	NA	NA	NA	5	5	4	2	4	4	4	5	3	2	2	3	3	2	3	4	NA	NA	2	2	3	4	4
5747	1	1950	1	1	4	4	5	5	3	3	3	3	3	3	4	3	4	3	4	4	4	4	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	3	3	NA	NA	NA	3	3	3	2	NA
5748	1	1963	1	2	4	4	3	3	NA	2	NA	NA	1	2	4	4	4	4	5	5	3	4	5	5	4	4	1	3	4	NA	NA	NA	NA	NA	2	3	1	1	2	2	2	3	1	2	2	NA	4	4	2	4	4	4	2	3	1	2	3
5749	1	1985	1	3	5	4	4	4	1	3	NA	NA	4	5	5	1	5	3	2	2	5	4	5	4	3	5	4	5	5	1	4	3	NA	4	4	4	5	2	4	4	4	4	4	2	4	5	5	4	4	4	4	2	4	3	2	2	3
5750	1	1980	1	3	5	5	3	4	4	5	NA	NA	4	5	5	NA	4	4	4	3	5	5	5	5	4	5	5	5	5	3	3	3	NA	4	3	NA	NA	2	2	2	3	3	4	3	3	3	2	3	2	2	NA	2	2	2	5	4	5
5751	1	1980	1	2	5	3	3	5	NA	5	2	1	4	5	4	4	4	4	3	5	2	4	4	4	4	5	5	5	NA	NA	NA	NA	NA	NA	4	2	3	2	4	5	4	4	4	4	4	5	2	4	4	2	2	1	2	2	5	2	5
5752	1	1965	1	2	5	NA	4	5	4	4	NA	NA	5	5	5	NA	4	4	4	5	4	4	4	4	4	4	4	5	NA	NA	NA	NA	NA	NA	5	5	4	4	5	5	5	5	4	4	5	5	4	4	4	NA	NA	NA	4	3	3	1	NA
5753	2	1970	1	2	4	5	5	5	4	4	1	NA	5	4	4	1	4	4	4	4	4	4	5	5	5	5	4	5	4	NA	NA	NA	NA	NA	NA	NA	2	2	2	3	4	4	3	2	3	3	2	2	1	NA	NA	NA	1	3	2	3	5
5754	1	1953	1	2	4	1	1	1	1	3	3	3	3	3	3	3	3	4	3	3	1	1	3	3	3	4	3	NA	NA	NA	NA	NA	NA	NA	3	3	1	2	4	3	4	4	3	4	NA	NA	NA	NA	NA	NA	NA	NA	3	3	3	1	1
5755	1	1983	1	2	4	3	3	4	1	4	NA	NA	4	4	4	2	2	2	2	3	1	3	4	3	2	3	3	2	5	NA	NA	NA	NA	NA	4	4	2	2	5	4	4	5	3	3	5	4	2	2	2	NA	NA	NA	3	3	4	2	3
5756	1	1965	1	2	5	5	4	4	4	5	NA	NA	4	5	4	3	4	4	4	4	3	4	4	4	4	4	3	3	4	NA	NA	NA	NA	NA	2	3	2	2	3	5	5	5	3	4	5	4	4	4	4	NA	NA	NA	3	3	2	4	5
5757	1	1970	1	2	4	4	4	4	2	2	NA	4	2	4	4	4	4	4	4	5	4	4	4	4	4	5	2	4	5	NA	NA	NA	NA	NA	2	NA	1	1	4	2	2	4	1	1	2	1	1	1	1	2	2	2	2	2	4	4	5
5758	1	1973	1	2	5	3	4	5	4	3	3	3	5	5	5	3	3	2	2	5	1	2	5	4	4	5	2	4	5	NA	NA	NA	NA	NA	3	3	3	3	5	3	5	5	3	3	5	4	3	3	3	NA	NA	NA	NA	3	5	4	NA
5759	1	1960	1	2	5	4	4	4	4	5	2	2	4	5	4	3	4	4	4	5	2	4	4	4	3	5	4	4	3	NA	NA	NA	NA	NA	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	NA	NA	NA	3	3	3	2	3
5760	2	1979	1	2	4	NA	NA	NA	NA	NA	NA	NA	4	5	5	2	2	1	1	NA	1	4	4	4	5	5	4	4	4	NA	NA	NA	NA	NA	4	4	3	3	3	5	3	2	2	3	2	5	NA	NA	NA	5	5	2	NA	NA	NA	NA	NA
5761	1	1955	1	2	5	5	4	4	NA	NA	NA	NA	4	4	4	NA	3	3	4	5	NA	NA	NA	3	NA	4	3	3	NA	NA	NA	NA	NA	NA	5	5	4	4	5	4	5	5	4	4	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5762	1	1961	1	2	4	2	4	1	2	NA	NA	NA	2	4	2	4	1	1	1	4	4	1	4	4	5	5	4	2	5	NA	NA	NA	NA	NA	4	4	5	2	5	5	5	4	2	2	5	4	4	2	2	2	2	2	2	3	4	2	5
5763	1	1962	1	2	3	5	5	5	4	5	1	2	3	4	3	3	3	3	1	3	3	3	4	3	5	4	4	4	5	NA	NA	NA	NA	NA	5	5	5	5	5	5	5	5	5	5	5	5	3	3	4	4	4	4	4	NA	5	3	5
5764	1	1961	1	2	2	2	2	4	3	4	3	3	2	4	4	4	4	4	5	2	2	4	5	5	5	5	2	4	5	NA	NA	NA	NA	NA	2	2	1	2	2	2	2	2	1	2	2	2	4	4	4	4	4	4	1	2	4	4	4
5765	1	1961	1	1	5	5	5	4	4	5	1	1	4	4	4	2	2	2	4	5	4	4	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	5	5	4	4	5	5	5	5	4	4	5	4	4	4	5	NA	NA	NA	NA	NA	4	2	5
5766	1	1963	1	2	5	5	5	4	NA	5	NA	3	4	4	4	NA	2	2	2	4	1	4	5	4	5	5	5	5	4	NA	NA	NA	NA	NA	5	5	2	4	5	4	5	5	4	5	5	4	2	2	2	4	4	3	2	3	3	3	5
5767	1	1971	1	2	2	3	3	5	2	NA	NA	NA	2	4	4	NA	5	5	3	4	2	5	4	5	4	4	1	3	1	NA	NA	NA	NA	NA	3	3	3	3	3	3	5	4	4	1	3	4	4	4	NA	NA	NA	NA	1	3	4	4	3
5768	1	1962	1	2	5	3	3	5	3	5	1	3	4	5	4	NA	3	2	2	4	3	4	4	4	4	4	3	2	4	NA	NA	NA	NA	NA	4	4	2	2	4	3	5	5	4	4	5	4	5	3	3	NA	2	4	3	NA	2	4	4
5769	1	1951	1	1	4	4	5	4	4	5	5	NA	3	4	3	4	4	4	4	3	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	4	4	4	4	3	3	5	5	5	5	5	5	4	4	4	NA	NA	NA	4	3	3	3	NA
5770	2	1975	1	2	4	4	4	2	NA	NA	NA	NA	2	4	3	5	3	3	1	1	1	3	5	3	4	4	4	3	4	NA	NA	NA	NA	NA	4	4	1	2	5	3	5	5	2	3	5	4	NA	NA	NA	NA	NA	NA	3	3	2	2	NA
5771	1	1973	1	2	5	NA	4	4	2	4	NA	3	3	4	4	3	2	2	4	4	1	4	5	4	4	4	3	NA	4	NA	NA	NA	NA	NA	4	4	4	2	2	3	5	5	4	4	4	4	5	4	4	NA	NA	NA	2	NA	NA	NA	NA
5772	NA	1958	1	2	5	4	5	5	4	4	4	4	4	5	4	3	3	3	4	5	5	4	5	4	5	5	4	4	4	NA	NA	NA	NA	NA	5	5	4	4	4	5	5	5	5	4	5	5	4	4	4	4	4	4	4	3	5	4	4
5773	1	1953	1	2	5	2	2	4	2	3	2	2	2	4	4	3	3	4	4	5	5	5	5	5	5	5	3	4	3	NA	NA	NA	NA	NA	2	2	2	2	2	3	4	4	4	4	5	4	2	2	2	NA	NA	NA	2	2	4	4	5
5774	1	1960	1	2	4	3	2	4	NA	3	NA	NA	4	4	4	NA	3	3	4	4	3	4	5	4	4	4	4	NA	NA	NA	NA	NA	NA	NA	5	4	4	4	5	5	5	4	4	4	5	5	4	3	3	NA	NA	NA	3	3	4	3	4
5775	1	1986	1	2	5	5	5	4	NA	NA	NA	NA	3	4	4	4	5	4	5	3	1	5	4	4	3	4	4	3	5	NA	NA	NA	NA	NA	5	4	NA	4	4	5	4	4	3	4	5	5	NA	NA	NA	NA	NA	NA	3	3	1	1	NA
5776	1	1964	1	1	4	4	4	3	2	2	3	2	2	4	4	4	4	4	3	4	2	4	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	4	4	3	2	4	2	4	4	4	2	4	2	4	4	2	NA	NA	NA	3	2	4	4	4
5777	1	1991	1	2	4	NA	2	2	NA	2	2	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	4	4	1	3	NA	NA	NA	NA	NA	NA	4	2	3	NA	4	NA	4	5	NA	NA	5	NA	4	4	NA	4	2	NA	NA	NA	NA	NA	NA
5778	2	1958	1	2	4	4	3	3	3	3	3	3	3	5	3	2	4	4	4	3	1	2	5	5	4	4	4	1	4	NA	NA	NA	NA	NA	3	3	2	2	4	2	4	3	3	2	3	2	4	4	4	NA	NA	NA	3	3	3	2	4
5779	1	1953	1	1	4	4	3	2	2	3	3	3	4	4	3	3	2	3	3	2	3	2	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	2	2	3	2	3	3	3	3	3	2	3	3	2	NA	2	NA	NA	NA	3	3	3	4	4
5780	1	1955	1	2	3	4	3	2	2	4	4	4	4	4	4	3	4	4	4	3	2	4	4	4	4	5	4	4	5	NA	NA	NA	NA	NA	5	5	4	4	5	5	5	5	5	5	5	5	4	4	4	NA	NA	NA	3	2	5	3	5
5781	1	1974	1	2	5	4	4	4	3	NA	NA	NA	2	5	4	5	4	2	4	5	2	4	5	4	4	5	3	5	1	NA	NA	NA	NA	NA	2	2	1	2	2	2	3	2	2	2	2	2	5	5	3	NA	NA	NA	3	3	3	3	3
5782	1	1966	1	2	5	5	5	4	5	4	4	4	4	5	3	3	3	4	3	3	3	4	3	3	3	3	3	3	5	NA	NA	NA	NA	NA	5	5	4	5	4	5	5	4	3	5	5	NA	4	3	5	NA	NA	NA	4	4	5	NA	3
5783	2	1951	1	2	3	3	2	3	NA	NA	3	2	2	2	2	3	4	3	3	4	NA	4	3	3	4	4	2	3	3	NA	NA	NA	NA	NA	3	3	2	3	3	2	2	2	3	3	3	2	4	3	3	NA	NA	NA	2	3	3	2	3
5784	1	1957	1	2	4	4	4	5	4	NA	NA	NA	3	4	4	5	4	3	3	4	3	NA	NA	4	4	5	4	NA	4	NA	NA	NA	NA	NA	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	NA	NA	NA	3	NA	4	2	4
5785	1	1954	1	2	3	4	4	3	NA	NA	NA	NA	2	4	3	NA	NA	2	3	4	1	4	5	5	4	NA	1	NA	NA	NA	NA	NA	NA	NA	3	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	NA	3
5786	1	1985	1	2	5	4	4	4	4	4	4	NA	4	4	5	3	4	4	5	5	5	5	5	5	4	4	4	4	4	NA	NA	NA	NA	NA	4	4	4	2	3	4	3	3	4	2	3	4	4	4	4	4	4	4	2	3	4	4	3
5787	2	1964	1	3	4	2	5	4	1	1	5	NA	1	2	4	3	5	2	3	5	5	5	4	4	5	5	1	5	5	NA	NA	NA	NA	NA	2	2	2	1	2	3	2	2	3	1	2	3	4	5	NA	5	5	1	NA	3	NA	5	NA
5788	1	1955	1	2	4	4	4	3	2	3	3	1	5	5	4	2	4	4	4	2	3	3	4	4	3	5	4	4	3	NA	NA	NA	NA	NA	5	5	4	3	5	4	5	5	4	3	4	4	4	3	2	3	3	3	3	3	4	2	3
5789	1	1964	1	3	4	4	4	4	3	4	1	NA	5	5	5	NA	4	4	4	4	5	4	5	5	5	5	5	5	5	1	1	NA	1	1	4	4	3	2	4	4	4	4	4	4	4	3	4	3	2	3	3	2	2	3	5	4	5
5790	1	1980	1	2	2	5	5	2	1	2	5	1	2	2	4	4	5	3	4	4	5	5	5	2	5	4	3	3	5	NA	NA	NA	NA	NA	2	1	4	2	2	5	2	2	5	2	2	4	4	3	2	4	2	2	1	2	3	4	5
5791	1	1958	1	1	5	5	4	5	4	4	NA	NA	5	5	5	2	5	4	5	2	5	5	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	5	4	3	3	4	5	5	4	3	4	5	5	4	4	4	2	NA	1	3	2	5	2	2
5792	1	1971	1	2	5	5	4	2	2	2	3	3	2	3	3	4	4	4	4	4	2	2	3	4	4	4	2	3	NA	NA	NA	NA	NA	NA	2	2	3	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	3	3	2	3
5793	1	1969	1	2	4	2	2	4	3	NA	3	3	2	4	5	NA	3	3	4	4	5	5	5	4	5	5	NA	3	NA	NA	NA	NA	NA	NA	4	2	3	1	4	4	4	4	4	1	4	2	4	2	3	NA	NA	NA	2	2	2	4	4
5794	1	1947	1	2	4	NA	NA	4	2	NA	NA	NA	NA	4	4	NA	NA	NA	4	4	NA	NA	5	4	4	4	4	1	5	NA	NA	NA	NA	NA	5	5	4	4	5	5	5	5	5	5	5	5	NA	NA	NA	NA	NA	NA	NA	NA	4	2	3
5795	1	1982	1	2	4	3	3	4	2	NA	4	4	4	5	4	4	4	4	2	4	2	4	5	5	5	4	1	2	5	NA	NA	NA	NA	NA	4	1	4	4	5	5	5	4	5	5	5	4	5	NA	3	NA	NA	NA	2	NA	4	4	NA
5796	1	1963	1	2	5	4	3	2	3	4	4	3	5	5	3	3	1	1	5	5	1	5	3	NA	4	5	4	NA	4	NA	NA	NA	NA	NA	5	4	NA	5	4	5	5	5	NA	5	4	5	5	4	NA	NA	NA	NA	3	2	4	4	NA
5797	1	1968	1	2	5	5	4	4	5	5	NA	4	4	4	4	1	NA	3	NA	NA	2	2	5	5	5	5	5	5	NA	NA	NA	NA	NA	NA	5	5	5	NA	5	5	4	4	5	4	NA	4	4	NA	4	NA	NA	NA	1	3	1	2	3
5798	1	1978	1	2	5	4	4	4	3	NA	NA	NA	5	5	5	NA	3	4	4	4	5	5	4	4	4	5	4	5	NA	NA	NA	NA	NA	NA	4	4	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	2	3	4	3	4
5799	2	1974	1	2	5	5	5	5	5	5	1	1	5	5	5	1	5	5	5	5	5	5	5	1	5	5	5	5	5	NA	NA	NA	NA	NA	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3
5800	1	1968	1	2	4	5	4	5	3	3	3	2	4	4	4	5	4	3	3	2	2	3	5	5	5	5	5	5	3	NA	NA	NA	NA	NA	4	4	4	3	2	4	4	4	4	3	3	NA	NA	NA	NA	NA	NA	NA	NA	3	2	3	4
5801	1	1991	1	2	5	5	4	5	5	5	3	3	3	5	3	4	4	2	4	3	3	4	4	3	4	4	4	NA	4	NA	NA	NA	NA	NA	4	4	3	3	5	5	5	4	NA	4	5	5	4	4	NA	NA	NA	NA	4	3	4	1	NA
5802	1	1966	1	2	4	4	4	4	4	5	2	2	4	4	4	4	3	4	5	3	2	3	4	5	5	5	5	3	2	NA	NA	NA	NA	NA	4	4	3	2	4	4	5	5	3	2	5	NA	4	4	2	NA	NA	NA	3	3	4	1	4
5803	1	1980	1	2	4	4	1	NA	NA	NA	NA	NA	2	5	4	NA	2	2	3	2	2	4	5	4	5	5	2	2	NA	NA	NA	NA	NA	NA	4	4	NA	2	4	4	4	4	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5804	1	1976	1	2	4	5	5	4	4	5	1	1	3	5	3	4	4	4	4	3	1	5	4	4	5	5	4	5	5	NA	NA	NA	NA	NA	5	5	4	5	5	4	5	5	4	4	5	4	3	3	4	NA	NA	NA	3	2	5	5	5
5805	1	1951	1	2	5	5	4	5	4	4	3	3	4	4	4	3	3	4	4	3	3	4	4	4	4	3	3	3	3	NA	NA	NA	NA	NA	5	4	4	5	4	5	5	5	4	5	4	4	4	4	4	3	3	3	4	4	4	4	4
5806	1	1962	1	2	5	5	5	5	3	3	3	3	4	5	5	3	5	5	5	4	4	5	5	5	5	5	4	4	NA	NA	NA	NA	NA	NA	5	5	4	4	5	5	5	5	4	4	5	5	4	NA	4	1	NA	NA	3	3	3	3	3
5807	1	1949	1	2	4	4	2	1	NA	3	5	NA	2	3	3	1	4	1	4	1	1	1	5	5	4	4	3	NA	NA	NA	NA	NA	NA	NA	4	4	3	3	4	3	5	5	5	2	5	4	NA	NA	NA	NA	NA	NA	3	3	3	2	NA
5808	2	1959	1	2	5	5	5	5	5	5	1	1	5	5	4	NA	5	4	NA	4	1	5	5	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	5	5	4	5	4	5	4	4	1	4	4	4	5	5	NA	NA	NA	NA	5	NA	5	1	4
5809	1	1970	1	2	5	5	4	4	3	4	2	1	3	5	5	1	3	4	1	5	1	3	5	4	5	5	4	5	3	NA	NA	NA	NA	NA	3	4	4	3	4	4	5	5	5	5	5	NA	5	5	5	3	3	3	4	3	3	1	3
5810	1	1954	1	2	4	4	3	4	3	3	3	4	4	3	4	3	4	4	4	4	3	4	4	4	4	4	3	4	4	NA	NA	NA	NA	NA	4	4	4	4	3	3	4	4	4	4	3	3	4	3	4	NA	NA	NA	3	3	4	4	4
5811	1	1964	1	2	5	NA	5	5	NA	NA	NA	NA	5	5	5	NA	4	4	5	5	3	NA	5	4	4	5	4	5	5	NA	NA	NA	NA	NA	4	5	5	5	5	5	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	4	3	NA	2	4
5812	2	1973	1	2	2	4	4	4	4	4	4	4	1	5	4	5	3	2	2	3	1	1	4	5	4	4	1	1	5	NA	NA	NA	NA	NA	5	5	5	3	4	5	5	5	5	4	4	5	4	5	5	NA	NA	NA	2	3	3	1	1
5813	3	1986	1	2	4	3	2	NA	NA	NA	NA	NA	3	3	3	NA	NA	NA	4	4	3	3	4	4	4	4	2	NA	2	NA	NA	NA	NA	NA	2	3	3	2	2	3	2	2	2	2	2	2	3	3	3	NA	NA	NA	1	3	3	3	NA
5814	1	1975	1	2	5	4	4	4	3	4	1	1	4	5	5	3	3	4	2	2	2	4	4	4	3	5	4	3	3	NA	NA	NA	NA	NA	5	5	4	4	5	5	4	5	4	4	4	5	5	4	4	NA	NA	NA	2	3	4	2	4
5815	1	1953	1	2	5	3	4	5	NA	NA	NA	NA	1	3	4	NA	NA	4	4	4	5	5	5	3	4	4	4	4	3	NA	NA	NA	NA	NA	5	2	3	2	2	3	3	2	4	2	4	2	3	3	3	NA	NA	NA	NA	NA	NA	NA	NA
5816	1	1961	1	2	5	4	4	4	4	4	1	1	4	5	5	1	3	4	3	4	2	3	5	5	5	5	4	5	5	NA	NA	NA	NA	NA	4	2	3	1	2	3	4	4	4	4	5	5	4	4	4	5	5	5	3	3	2	2	3
5817	2	1963	1	3	5	3	2	5	NA	NA	NA	NA	2	4	4	2	2	2	4	1	5	5	4	4	4	5	3	5	5	3	3	3	3	3	4	NA	4	2	4	2	5	NA	4	4	4	3	5	4	2	4	NA	2	3	3	3	2	5
