"ID"	"VAR00"	"VAR01_1_1"	"VAR01_2_1"	"VAR01_3_1"	"VAR01_4_1"	"VAR01_5_1"	"VAR01_6_1"	"VAR01_7_1"	"VAR02_1"	"VAR02_2"	"VAR02_3"	"VAR02_4"	"VAR02_5"	"VAR02_6"	"VAR02_7"	"VAR02_8"	"VAR03"	"VAR04_1_1"	"VAR04_2_1"	"VAR04_3_1"	"VAR04_4_1"	"VAR04_5_1"	"VAR04_6_1"	"VAR04_7_1"	"VAR05_1"	"VAR05_2"	"VAR05_3"	"VAR05_4"	"VAR05_5"	"VAR05_6"	"VAR05_7"	"VAR05_8"	"VAR06"	"VAR07_1_1"	"VAR07_2_1"	"VAR07_3_1"	"VAR07_4_1"	"VAR07_5_1"	"VAR07_6_1"	"VAR07_7_1"	"VAR08_1"	"VAR08_2"	"VAR08_3"	"VAR08_4"	"VAR08_5"	"VAR08_6"	"VAR08_7"	"VAR08_8"	"VAR09"	"VAR10_1_1"	"VAR10_2_1"	"VAR10_3_1"	"VAR10_4_1"	"VAR10_5_1"	"VAR10_6_1"	"VAR10_7_1"	"VAR11_1"	"VAR11_2"	"VAR11_3"	"VAR11_4"	"VAR11_5"	"VAR11_6"	"VAR11_7"	"VAR11_8"	"VAR12"	"VAR13_1_1"	"VAR13_2_1"	"VAR13_3_1"	"VAR13_4_1"	"VAR13_5_1"	"VAR13_6_1"	"VAR13_7_1"	"VAR14_1"	"VAR14_2"	"VAR14_3"	"VAR14_4"	"VAR14_5"	"VAR14_6"	"VAR14_7"	"VAR14_8"	"VAR15_1"	"VAR15_2"	"VAR15_3"	"VAR15_4"	"VAR15_5"	"VAR16"	"VAR17"	"VAR18"	"VAR19_1"	"VAR19_2"	"VAR19_3"	"VAR19_4"	"VAR19_5"	"VAR20"	"VAR21"	"VAR22"	"VAR23"	"VAR24"
126	1	20	15	15	5	10	15	20	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	30	10	10	0	15	10	25	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	1	1	1	1	3	5	4	2	1	1	2	2	1	4	4	2	4
127	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	50	0	15	0	15	10	10	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	50	10	10	0	15	10	5	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	50	10	10	5	15	5	5	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	999	999	2	2	1	4	4	4	2	1	2	1	2	2	3	4	2	3
128	1	30	40	5	0	10	5	10	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	40	40	5	1	5	5	4	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	2	999	999	999	5	5	1	999	999	999	999	999	2	3	2	2	3
129	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	40	20	0	10	20	10	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	999	999	999	999	3	2	3	1	999	999	999	999	999	2	3	5	2	4
130	1	NA	NA	NA	NA	NA	NA	NA	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	1	NA	NA	NA	NA	NA	NA	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	999	999	999	5	5	3	2	2	2	1	2	2	3	4	1	2
131	1	30	30	20	5	5	5	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	30	10	10	10	5	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	3	4	4	3	3	2	5	3	2	1	2	2	2	3	3	4	2	4
132	1	40	10	25	5	10	10	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	1	1	1	1	2	4	5	1	1	2	1	2	2	3	5	1	3
133	1	50	10	15	0	10	10	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	60	5	10	0	15	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	2	999	999	999	4	5	3	2	1	2	1	2	1	4	4	1	4
134	1	30	20	30	0	10	10	0	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	20	20	5	10	5	0	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	3	3	3	3	3	2	5	4	2	2	2	1	1	2	4	5	2	2
135	1	50	15	8	8	10	9	0	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	60	15	0	15	10	0	0	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	3	999	999	999	4	5	1	999	999	999	999	999	1	4	5	2	3
136	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	999	3	3	2	2	999	999	999	999	999	999	999	999	999	999	999	999	999
137	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	75	10	5	0	2	5	3	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	70	5	2	0	10	10	3	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	65	10	10	5	5	5	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	3	3	1	5	5	5	2	1	2	2	1	2	4	4	1	4
138	1	10	10	15	15	20	15	15	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	10	20	10	10	20	15	15	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	10	20	15	15	20	10	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	10	20	15	15	20	10	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	10	20	20	10	20	15	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	2	2	2	2	5	5	3	2	2	2	2	1	3	3	2	2	2
139	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	NA	7	NA	72	7	7	7	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	3	3	1	1	1	5	5	5	2	2	1	1	2	4	3	4	2	4
140	1	30	30	10	10	10	5	5	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	30	30	10	5	10	10	5	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	35	35	5	5	15	5	0	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	3	3	999	999	5	5	5	1	1	2	2	2	2	3	5	1	3
141	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	50	10	5	NA	30	5	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	50	NA	5	NA	25	20	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	35	20	5	NA	20	20	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	999	999	2	2	2	5	5	4	2	1	2	2	1	1	3	4	2	4
142	1	50	10	20	NA	10	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	NA	NA	NA	50	NA	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	50	25	NA	NA	25	NA	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	50	NA	NA	NA	25	25	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	20	NA	20	5	55	NA	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	2	3	3	2	5	5	5	1	1	1	1	2	3	4	4	1	5
143	1	45	10	20	10	10	5	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	45	15	20	5	10	5	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	2	999	999	999	1	5	2	2	1	1	2	2	2	3	4	2	2
144	1	50	0	10	10	10	10	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	10	5	5	15	10	5	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	40	10	5	5	20	10	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	10	5	5	20	10	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	10	10	5	15	10	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	1	1	1	2	3	5	5	2	1	1	1	2	1	3	4	1	3
145	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	80	NA	NA	NA	10	10	NA	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	1	40	18	20	10	10	2	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	40	10	15	5	20	10	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	999	999	999	999	2	2	5	1	999	999	999	999	999	2	4	2	2	3
146	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	20	NA	10	20	20	30	NA	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	1	20	NA	10	20	20	30	NA	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	1	20	NA	10	20	20	30	NA	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	999	999	2	2	2	4	5	5	2	1	2	2	1	2	4	4	2	4
147	1	40	10	10	5	20	10	5	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	50	10	10	5	15	5	5	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	999	999	999	2	5	1	999	999	999	999	999	1	3	5	2	2
148	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	25	25	15	10	10	5	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	35	25	10	5	15	NA	10	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	35	25	10	5	15	NA	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	999	999	1	999	1	4	5	3	2	1	2	2	2	2	4	4	2	2
149	1	25	30	10	0	10	15	10	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	20	30	10	0	15	15	10	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	20	30	10	0	15	15	10	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	20	30	10	0	15	15	10	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	2	999	2	2	2	4	2	2	2	1	1	2	2	2	2	2	3
150	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	60	0	20	0	10	10	0	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	50	0	10	0	30	10	0	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	35	40	5	5	10	5	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	999	999	3	2	1	5	4	4	2	1	2	1	2	3	4	4	1	4
151	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	35	20	5	NA	15	20	5	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	25	30	5	NA	30	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	35	15	5	5	20	15	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	20	50	5	NA	20	5	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	2	2	2	2	2	5	5	1	1	2	1	2	2	4	4	1	4
152	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	20	30	10	NA	20	10	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	20	30	10	NA	20	10	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	20	30	10	NA	20	20	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	30	10	10	10	5	5	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	999	2	3	3	999	1	5	1	999	999	999	999	999	2	4	4	3	4
153	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	0	30	40	10	10	10	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	60	0	20	0	10	10	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	0	0	30	0	40	30	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	50	0	20	10	10	10	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	1	1	1	2	3	5	4	2	1	2	2	1	3	4	4	1	2
154	1	30	NA	25	5	20	10	10	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	50	NA	20	3	12	10	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	2	999	999	999	4	5	5	2	1	2	1	2	2	3	4	1	2
155	1	25	NA	35	5	25	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	20	25	20	5	20	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	25	10	5	20	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	0	15	5	30	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	25	25	10	5	25	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	2	2	2	2	5	5	4	2	2	1	2	1	2	4	4	1	5
156	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	40	20	10	5	10	5	10	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	40	20	5	5	5	5	20	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	40	20	5	5	5	5	20	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	40	20	5	5	5	5	20	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	999	2	3	3	3	5	5	3	2	1	2	1	2	2	4	4	1	4
157	1	50	20	8	2	5	10	5	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	2	3	3	2	5	4	5	1	2	2	2	2	2	4	4	1	4
158	1	40	25	20	5	10	NA	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	15	15	5	20	5	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	35	5	15	5	15	5	20	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	30	20	20	5	10	NA	15	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	20	30	15	5	10	5	15	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	1	2	2	1	4	5	1	999	999	999	999	999	3	4	5	2	3
159	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	60	5	5	5	5	5	15	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	60	5	5	5	5	5	15	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	60	5	5	5	5	5	15	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	999	999	1	1	1	2	5	5	2	1	1	1	2	4	4	4	1	3
160	1	50	20	10	NA	10	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	20	10	NA	10	20	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	2	999	999	999	4	5	4	2	1	2	1	2	1	3	5	1	4
161	1	20	20	40	NA	10	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	20	20	NA	10	NA	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	50	20	20	NA	10	NA	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	40	20	20	NA	20	NA	NA	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	40	30	10	NA	20	NA	NA	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	1	1	2	2	2	2	5	4	2	1	2	1	2	2	4	4	2	3
162	1	40	0	10	5	20	20	5	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	40	0	10	5	20	20	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	15	5	5	15	5	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	15	5	5	15	5	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	15	5	5	15	5	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	1	2	2	2	4	5	3	2	2	1	2	2	2	3	4	1	2
163	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	40	15	15	0	15	5	10	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	40	15	15	0	10	10	10	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	1	50	10	10	0	10	10	10	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	999	999	2	2	1	5	5	5	1	2	2	2	2	2	3	4	1	3
164	1	10	20	10	NA	30	10	20	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	40	10	5	0	5	10	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	2	1	1	1	4	5	4	2	1	2	1	1	2	4	4	1	1
165	1	40	0	30	5	10	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	10	20	5	20	10	5	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	2	999	999	999	4	5	4	2	1	2	1	1	3	3	5	1	2
166	1	20	10	30	0	25	10	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	20	20	3	15	10	2	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	3	999	999	999	5	5	5	2	2	1	1	2	3	2	4	1	5
167	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	40	5	10	0	30	15	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	20	10	0	30	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	10	5	5	20	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	30	NA	NA	30	10	NA	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	2	3	3	2	5	5	5	1	1	2	2	2	3	4	4	1	5
168	1	60	10	20	NA	NA	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	50	20	10	NA	10	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	25	10	NA	10	15	NA	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	1	35	20	5	NA	25	15	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	40	25	5	5	15	10	NA	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	1	2	2	3	3	4	5	2	2	2	2	2	1	2	3	4	2	2
169	1	30	10	15	10	15	15	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	1	30	10	10	10	20	15	5	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	2	NA	NA	NA	NA	NA	NA	NA	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	1	2	3	3	3	5	4	4	2	1	2	1	2	3	3	2	1	5
